,rougher.output.recovery,final.output.recovery,date
1417,90.435684,71.9002,2016-10-30T01:59:59Z
1418,90.46057,71.90524,2016-10-30T02:59:59Z
1419,89.742004,71.34972,2016-10-30T03:59:59Z
1420,90.229355,71.71759,2016-10-30T04:59:59Z
1421,88.851685,70.64504,2016-10-30T05:59:59Z
1422,89.55992,71.20594,2016-10-30T06:59:59Z
1423,89.31112,71.02328,2016-10-30T07:59:59Z
1424,92.02026,73.12801,2016-10-30T08:59:59Z
1425,91.020706,72.345406,2016-10-30T09:59:59Z
1426,89.10411,70.87215,2016-10-30T10:59:59Z
1427,90.89531,72.25104,2016-10-30T11:59:59Z
1428,93.967,74.63963,2016-10-30T12:59:59Z
1429,92.91291,73.826454,2016-10-30T13:59:59Z
1430,88.556366,70.449776,2016-10-30T14:59:59Z
1431,90.21095,71.70527,2016-10-30T15:59:59Z
1432,88.15974,70.095695,2016-10-30T16:59:59Z
1433,89.10646,70.83764,2016-10-30T17:59:59Z
1434,87.94268,69.921135,2016-10-30T18:59:59Z
1435,86.525024,68.81018,2016-10-30T19:59:59Z
1436,88.25515,70.16803,2016-10-30T20:59:59Z
1437,87.42881,69.52149,2016-10-30T21:59:59Z
1438,87.85073,69.8676,2016-10-30T22:59:59Z
1439,89.09651,70.83667,2016-10-30T23:59:59Z
1440,89.16728,70.89757,2016-10-31T00:59:59Z
1441,89.38164,71.06884,2016-10-31T01:59:59Z
1442,89.16774,70.892456,2016-10-31T02:59:59Z
1443,89.3238,71.0401,2016-10-31T03:59:59Z
1444,89.14214,70.895386,2016-10-31T04:59:59Z
1445,91.988655,73.08843,2016-10-31T05:59:59Z
1446,90.919495,72.28282,2016-10-31T06:59:59Z
1447,90.4106,71.88147,2016-10-31T07:59:59Z
1448,88.901215,70.70185,2016-10-31T08:59:59Z
1449,91.84238,72.97325,2016-10-31T09:59:59Z
1450,93.607185,74.34534,2016-10-31T10:59:59Z
1451,92.74298,73.67873,2016-10-31T11:59:59Z
1452,89.73594,71.33586,2016-10-31T12:59:59Z
1453,93.20496,74.00848,2016-10-31T13:59:59Z
1454,92.1787,73.24903,2016-10-31T14:59:59Z
1455,93.58391,74.3139,2016-10-31T15:59:59Z
1456,92.072655,73.16258,2016-10-31T16:59:59Z
1457,91.355354,72.601845,2016-10-31T17:59:59Z
1458,91.799706,72.93378,2016-10-31T18:59:59Z
1459,93.66196,74.393524,2016-10-31T19:59:59Z
1460,92.81519,73.729805,2016-10-31T20:59:59Z
1461,92.7783,73.70812,2016-10-31T21:59:59Z
1462,92.669395,73.610466,2016-10-31T22:59:59Z
1463,93.10133,73.94678,2016-10-31T23:59:59Z
1464,93.600784,74.33313,2016-11-01T00:59:59Z
1465,92.436874,73.44915,2016-11-01T01:59:59Z
1466,91.82863,72.99116,2016-11-01T02:59:59Z
1467,92.591644,73.56074,2016-11-01T03:59:59Z
1468,92.040016,73.13817,2016-11-01T04:59:59Z
1469,92.70429,73.65377,2016-11-01T05:59:59Z
1470,90.770096,72.145615,2016-11-01T06:59:59Z
1471,90.84489,72.22108,2016-11-01T07:59:59Z
1472,90.87159,72.24156,2016-11-01T08:59:59Z
1473,88.81645,70.63114,2016-11-01T09:59:59Z
1474,85.84798,68.24352,2016-11-01T10:59:59Z
1475,79.24564,63.063217,2016-11-01T11:59:59Z
1476,81.05326,64.36884,2016-11-01T12:59:59Z
1477,77.41038,61.65191,2016-11-01T13:59:59Z
1478,77.852,62.06744,2016-11-01T14:59:59Z
1479,78.608734,62.66592,2016-11-01T15:59:59Z
1480,78.04185,62.19876,2016-11-01T16:59:59Z
1481,89.24406,70.93979,2016-11-01T17:59:59Z
1482,89.76014,71.350716,2016-11-01T18:59:59Z
1483,90.24576,71.65405,2016-11-01T19:59:59Z
1484,82.64857,65.754654,2016-11-01T20:59:59Z
1485,83.92322,66.79686,2016-11-01T21:59:59Z
1486,86.186775,68.59791,2016-11-01T22:59:59Z
1487,85.92646,68.41226,2016-11-01T23:59:59Z
1488,87.08016,69.31095,2016-11-02T00:59:59Z
1489,86.93737,69.20664,2016-11-02T01:59:59Z
1490,87.31051,69.48917,2016-11-02T02:59:59Z
1491,88.133286,70.13433,2016-11-02T03:59:59Z
1492,88.96564,70.75984,2016-11-02T04:59:59Z
1493,87.562805,69.65688,2016-11-02T05:59:59Z
1494,88.42505,70.31548,2016-11-02T06:59:59Z
1495,91.1358,72.41643,2016-11-02T07:59:59Z
1496,90.37875,71.84712,2016-11-02T08:59:59Z
1497,89.05894,70.81883,2016-11-02T09:59:59Z
1498,88.60417,70.451355,2016-11-02T10:59:59Z
1499,89.39825,71.09388,2016-11-02T11:59:59Z
1500,90.10295,71.64731,2016-11-02T12:59:59Z
1501,87.99126,69.965546,2016-11-02T13:59:59Z
1502,91.36671,72.63104,2016-11-02T14:59:59Z
1503,90.18336,71.70719,2016-11-02T15:59:59Z
1504,91.52534,72.71684,2016-11-02T16:59:59Z
1505,88.311615,70.19907,2016-11-02T17:59:59Z
1506,80.26715,63.943165,2016-11-02T18:59:59Z
1507,86.08276,68.429184,2016-11-02T19:59:59Z
1508,93.582466,74.30003,2016-11-02T20:59:59Z
1509,91.68318,72.83437,2016-11-02T21:59:59Z
1510,90.52041,71.94388,2016-11-02T22:59:59Z
1511,90.41405,71.85212,2016-11-02T23:59:59Z
1512,91.60364,72.78712,2016-11-03T00:59:59Z
1513,91.34745,72.60237,2016-11-03T01:59:59Z
1514,92.60263,73.56738,2016-11-03T02:59:59Z
1515,92.017334,73.12231,2016-11-03T03:59:59Z
1516,91.213356,72.50562,2016-11-03T04:59:59Z
1517,91.36413,72.612854,2016-11-03T05:59:59Z
1518,91.66426,72.844,2016-11-03T06:59:59Z
1519,89.86017,71.449936,2016-11-03T07:59:59Z
1520,89.35365,71.05537,2016-11-03T08:59:59Z
1521,92.14956,73.20855,2016-11-03T09:59:59Z
1522,92.597206,73.53669,2016-11-03T10:59:59Z
1523,90.60739,72.03622,2016-11-03T11:59:59Z
1524,90.77091,72.12663,2016-11-03T12:59:59Z
1525,89.296974,71.02297,2016-11-03T13:59:59Z
1526,90.83622,72.18019,2016-11-03T14:59:59Z
1527,90.65177,72.03915,2016-11-03T15:59:59Z
1528,90.1456,71.6614,2016-11-03T16:59:59Z
1529,82.606064,65.662384,2016-11-03T17:59:59Z
1530,88.56071,70.375885,2016-11-03T18:59:59Z
1531,91.369736,72.59504,2016-11-03T19:59:59Z
1532,92.74868,73.66128,2016-11-03T20:59:59Z
1533,91.4914,72.70262,2016-11-03T21:59:59Z
1534,91.30364,72.5621,2016-11-03T22:59:59Z
1535,91.336105,72.5898,2016-11-03T23:59:59Z
1536,91.840805,72.987045,2016-11-04T00:59:59Z
1537,91.69387,72.87909,2016-11-04T01:59:59Z
1538,92.247765,73.30685,2016-11-04T02:59:59Z
1539,92.65642,73.6167,2016-11-04T03:59:59Z
1540,92.23515,73.30693,2016-11-04T04:59:59Z
1541,92.00656,73.12198,2016-11-04T05:59:59Z
1542,92.53268,73.54101,2016-11-04T06:59:59Z
1543,92.92526,73.83893,2016-11-04T07:59:59Z
1544,92.65857,73.63324,2016-11-04T08:59:59Z
1545,92.49194,73.499626,2016-11-04T09:59:59Z
1546,92.952156,73.8268,2016-11-04T10:59:59Z
1547,92.801125,73.74048,2016-11-04T11:59:59Z
1548,93.14064,74.001205,2016-11-04T12:59:59Z
1549,93.0422,73.92843,2016-11-04T13:59:59Z
1550,92.86771,73.791275,2016-11-04T14:59:59Z
1551,90.866394,72.233444,2016-11-04T15:59:59Z
1552,93.32648,74.12191,2016-11-04T16:59:59Z
1553,91.853485,72.99558,2016-11-04T17:59:59Z
1554,89.85704,71.447784,2016-11-04T18:59:59Z
1555,87.26626,69.35504,2016-11-04T19:59:59Z
1556,92.44378,73.44392,2016-11-04T20:59:59Z
1557,91.006805,72.32804,2016-11-04T21:59:59Z
1558,92.53017,73.52054,2016-11-04T22:59:59Z
1559,92.799934,73.73962,2016-11-04T23:59:59Z
1560,91.63966,72.85464,2016-11-05T00:59:59Z
1561,91.24553,72.545906,2016-11-05T01:59:59Z
1562,90.1535,71.68451,2016-11-05T02:59:59Z
1563,89.59269,71.24464,2016-11-05T03:59:59Z
1564,92.40407,73.41948,2016-11-05T04:59:59Z
1565,93.043884,73.907005,2016-11-05T05:59:59Z
1566,94.364525,74.92441,2016-11-05T06:59:59Z
1567,92.34177,73.38436,2016-11-05T07:59:59Z
1568,93.71115,74.438896,2016-11-05T08:59:59Z
1569,89.05809,70.726456,2016-11-05T09:59:59Z
1570,93.28678,74.077034,2016-11-05T10:59:59Z
1571,94.42199,74.96126,2016-11-05T11:59:59Z
1572,94.066185,74.68935,2016-11-05T12:59:59Z
1573,92.514824,73.49608,2016-11-05T13:59:59Z
1574,93.40997,74.18261,2016-11-05T14:59:59Z
1575,93.00083,73.870926,2016-11-05T15:59:59Z
1576,93.34128,74.136086,2016-11-05T16:59:59Z
1577,93.857414,74.53708,2016-11-05T17:59:59Z
1578,92.92938,73.828476,2016-11-05T18:59:59Z
1579,92.94409,73.83165,2016-11-05T19:59:59Z
1580,91.89654,73.0151,2016-11-05T20:59:59Z
1581,90.15199,71.65806,2016-11-05T21:59:59Z
1582,93.98497,74.625656,2016-11-05T22:59:59Z
1583,93.24767,74.053856,2016-11-05T23:59:59Z
1584,93.36515,74.158165,2016-11-06T00:59:59Z
1585,92.82554,73.74321,2016-11-06T01:59:59Z
1586,91.32726,72.59099,2016-11-06T02:59:59Z
1587,91.2227,72.50101,2016-11-06T03:59:59Z
1588,89.7665,71.29898,2016-11-06T04:59:59Z
1589,94.10226,74.730644,2016-11-06T05:59:59Z
1590,90.64338,72.0549,2016-11-06T06:59:59Z
1591,91.00172,72.32844,2016-11-06T07:59:59Z
1592,91.877205,73.024155,2016-11-06T08:59:59Z
1593,92.7929,73.71717,2016-11-06T09:59:59Z
1594,87.00339,69.14281,2016-11-06T10:59:59Z
1595,77.81217,61.92977,2016-11-06T11:59:59Z
1596,89.58637,71.02946,2016-11-06T12:59:59Z
1597,90.43839,71.772446,2016-11-06T13:59:59Z
1598,91.016,72.31725,2016-11-06T14:59:59Z
1599,78.58285,62.67917,2016-11-06T15:59:59Z
1600,90.1645,71.661964,2016-11-06T16:59:59Z
1601,84.24427,66.96077,2016-11-06T17:59:59Z
1602,93.63645,74.358864,2016-11-06T18:59:59Z
1603,77.87329,62.134884,2016-11-06T19:59:59Z
1604,86.06744,68.31406,2016-11-06T20:59:59Z
1605,86.72794,68.94205,2016-11-06T21:59:59Z
1606,89.75225,71.3602,2016-11-06T22:59:59Z
1607,90.29671,71.77339,2016-11-06T23:59:59Z
1608,90.65737,72.05535,2016-11-07T00:59:59Z
1609,88.37381,70.30978,2016-11-07T01:59:59Z
1610,91.75887,72.912544,2016-11-07T02:59:59Z
1611,92.44555,73.44531,2016-11-07T03:59:59Z
1612,93.19224,74.02295,2016-11-07T04:59:59Z
1613,91.808624,72.95978,2016-11-07T05:59:59Z
1614,92.9398,73.83601,2016-11-07T06:59:59Z
1615,93.94327,74.60999,2016-11-07T07:59:59Z
1616,94.06378,74.72074,2016-11-07T08:59:59Z
1617,94.01405,74.67502,2016-11-07T09:59:59Z
1618,93.677864,74.40884,2016-11-07T10:59:59Z
1619,93.982185,74.65401,2016-11-07T11:59:59Z
1620,91.82869,72.99068,2016-11-07T12:59:59Z
1621,93.327034,74.149994,2016-11-07T13:59:59Z
1622,92.41068,73.4424,2016-11-07T14:59:59Z
1623,93.29307,74.11004,2016-11-07T15:59:59Z
1624,92.47089,73.472626,2016-11-07T16:59:59Z
1625,91.98467,73.12086,2016-11-07T17:59:59Z
1626,90.818504,72.20664,2016-11-07T18:59:59Z
1627,93.58502,74.324265,2016-11-07T19:59:59Z
1628,91.64487,72.8542,2016-11-07T20:59:59Z
1629,91.35871,72.6208,2016-11-07T21:59:59Z
1630,91.614456,72.79043,2016-11-07T22:59:59Z
1631,92.14272,73.21782,2016-11-07T23:59:59Z
1632,90.86624,72.22405,2016-11-08T00:59:59Z
1633,91.39157,72.63924,2016-11-08T01:59:59Z
1634,90.18105,71.654465,2016-11-08T02:59:59Z
1635,91.264626,72.52687,2016-11-08T03:59:59Z
1636,91.42313,72.64963,2016-11-08T04:59:59Z
1637,90.17889,71.69753,2016-11-08T05:59:59Z
1638,90.72278,72.105576,2016-11-08T06:59:59Z
1639,88.2502,70.18018,2016-11-08T07:59:59Z
1640,88.648346,70.50689,2016-11-08T08:59:59Z
1641,92.41485,73.432304,2016-11-08T09:59:59Z
1642,91.453415,72.68568,2016-11-08T10:59:59Z
1643,91.33869,72.606445,2016-11-08T11:59:59Z
1644,92.10234,73.18951,2016-11-08T12:59:59Z
1645,91.101715,72.42348,2016-11-08T13:59:59Z
1646,91.14569,72.460014,2016-11-08T14:59:59Z
1647,92.24508,73.324554,2016-11-08T15:59:59Z
1648,90.79558,72.18977,2016-11-08T16:59:59Z
1649,92.97745,73.86116,2016-11-08T17:59:59Z
1650,92.70299,73.67856,2016-11-08T18:59:59Z
1651,93.505455,74.27287,2016-11-08T19:59:59Z
1652,93.17182,74.027176,2016-11-08T20:59:59Z
1653,92.579956,73.5428,2016-11-08T21:59:59Z
1654,92.32708,73.36469,2016-11-08T22:59:59Z
1655,93.55943,74.31149,2016-11-08T23:59:59Z
1656,93.16205,74.00647,2016-11-09T00:59:59Z
1657,93.32297,74.13083,2016-11-09T01:59:59Z
1658,93.27955,74.09233,2016-11-09T02:59:59Z
1659,92.208694,73.2758,2016-11-09T03:59:59Z
1660,92.3238,73.37058,2016-11-09T04:59:59Z
1661,91.51468,72.73904,2016-11-09T05:59:59Z
1662,91.91991,73.04651,2016-11-09T06:59:59Z
1663,92.988335,73.87868,2016-11-09T07:59:59Z
1664,93.17357,74.02013,2016-11-09T08:59:59Z
1665,92.48703,73.49433,2016-11-09T09:59:59Z
1666,92.56712,73.56832,2016-11-09T10:59:59Z
1667,92.12056,73.20722,2016-11-09T11:59:59Z
1668,93.64126,74.36635,2016-11-09T12:59:59Z
1669,91.244896,72.533966,2016-11-09T13:59:59Z
1670,93.316025,74.126175,2016-11-09T14:59:59Z
1671,92.81029,73.74065,2016-11-09T15:59:59Z
1672,91.899445,73.05379,2016-11-09T16:59:59Z
1673,92.3344,73.38658,2016-11-09T17:59:59Z
1674,91.687935,72.872475,2016-11-09T18:59:59Z
1675,90.284904,71.787254,2016-11-09T19:59:59Z
1676,92.76139,73.6882,2016-11-09T20:59:59Z
1677,92.72481,73.66193,2016-11-09T21:59:59Z
1678,92.11656,73.20274,2016-11-09T22:59:59Z
1679,91.93112,73.05245,2016-11-09T23:59:59Z
1680,91.59964,72.80894,2016-11-10T00:59:59Z
1681,90.96899,72.31229,2016-11-10T01:59:59Z
1682,92.08312,73.17283,2016-11-10T02:59:59Z
1683,92.57997,73.5614,2016-11-10T03:59:59Z
1684,91.54435,72.76042,2016-11-10T04:59:59Z
1685,91.19521,72.50788,2016-11-10T05:59:59Z
1686,91.42036,72.68049,2016-11-10T06:59:59Z
1687,91.13463,72.44919,2016-11-10T07:59:59Z
1688,89.91982,71.52021,2016-11-10T08:59:59Z
1689,88.654755,70.50732,2016-11-10T09:59:59Z
1690,88.53742,70.40217,2016-11-10T10:59:59Z
1691,89.964264,71.53895,2016-11-10T11:59:59Z
1692,91.45777,72.71316,2016-11-10T12:59:59Z
1693,87.4497,69.47415,2016-11-10T13:59:59Z
1694,82.16875,65.32536,2016-11-10T14:59:59Z
1695,87.14543,69.20243,2016-11-10T15:59:59Z
1696,91.506165,72.29093,2016-11-10T16:59:59Z
1697,71.718124,56.9261,2016-11-10T17:59:59Z
1698,80.38627,63.7482,2016-11-10T18:59:59Z
1699,77.96969,62.0979,2016-11-10T19:59:59Z
1700,78.454094,62.584877,2016-11-10T20:59:59Z
1701,88.57483,70.39416,2016-11-10T21:59:59Z
1702,91.56829,72.75907,2016-11-10T22:59:59Z
1703,88.58554,70.37674,2016-11-10T23:59:59Z
1704,83.203354,66.20827,2016-11-11T00:59:59Z
1705,83.2676,66.2493,2016-11-11T01:59:59Z
1706,84.447495,67.16376,2016-11-11T02:59:59Z
1707,83.77351,66.662,2016-11-11T03:59:59Z
1708,86.91193,69.16394,2016-11-11T04:59:59Z
1709,87.107185,69.31923,2016-11-11T05:59:59Z
1710,87.764435,69.83384,2016-11-11T06:59:59Z
1711,87.73956,69.81803,2016-11-11T07:59:59Z
1712,88.43601,70.35185,2016-11-11T08:59:59Z
1713,78.338264,62.50265,2016-11-11T09:59:59Z
1714,78.661804,62.646492,2016-11-11T10:59:59Z
1715,90.796936,72.07768,2016-11-11T11:59:59Z
1716,88.63847,70.45889,2016-11-11T12:59:59Z
1717,90.7535,72.12864,2016-11-11T13:59:59Z
1718,90.06477,71.568214,2016-11-11T14:59:59Z
1719,87.830765,69.86224,2016-11-11T15:59:59Z
1720,86.88471,69.09796,2016-11-11T16:59:59Z
1721,87.26676,69.43433,2016-11-11T17:59:59Z
1722,87.94933,69.962006,2016-11-11T18:59:59Z
1723,89.37095,71.0802,2016-11-11T19:59:59Z
1724,88.645836,70.53198,2016-11-11T20:59:59Z
1725,89.06591,70.83385,2016-11-11T21:59:59Z
1726,89.36432,71.059006,2016-11-11T22:59:59Z
1727,91.32153,72.578804,2016-11-11T23:59:59Z
1728,92.68827,73.61696,2016-11-12T00:59:59Z
1729,93.005554,73.880196,2016-11-12T01:59:59Z
1730,92.77442,73.69453,2016-11-12T02:59:59Z
1731,93.097244,73.9479,2016-11-12T03:59:59Z
1732,93.95751,74.6057,2016-11-12T04:59:59Z
1733,93.91834,74.58161,2016-11-12T05:59:59Z
1734,92.59358,73.56156,2016-11-12T06:59:59Z
1735,94.05543,74.67235,2016-11-12T07:59:59Z
1736,92.994865,73.85798,2016-11-12T08:59:59Z
1737,93.87045,74.54601,2016-11-12T09:59:59Z
1738,93.90118,74.54595,2016-11-12T10:59:59Z
1739,94.08219,74.69357,2016-11-12T11:59:59Z
1740,93.95247,74.598404,2016-11-12T12:59:59Z
1741,92.92588,73.808846,2016-11-12T13:59:59Z
1742,92.21067,73.25801,2016-11-12T14:59:59Z
1743,89.44888,71.11643,2016-11-12T15:59:59Z
1744,92.434906,73.42991,2016-11-12T16:59:59Z
1745,92.35031,73.33122,2016-11-12T17:59:59Z
1746,91.83019,72.95309,2016-11-12T18:59:59Z
1747,92.83889,73.735245,2016-11-12T19:59:59Z
1748,90.720695,72.099625,2016-11-12T20:59:59Z
1749,92.14756,73.20422,2016-11-12T21:59:59Z
1750,91.28583,72.52634,2016-11-12T22:59:59Z
1751,90.973305,72.31269,2016-11-12T23:59:59Z
1752,91.692085,72.859726,2016-11-13T00:59:59Z
1753,91.5005,72.7123,2016-11-13T01:59:59Z
1754,91.91483,73.03759,2016-11-13T02:59:59Z
1755,91.52659,72.73843,2016-11-13T03:59:59Z
1756,91.4989,72.7152,2016-11-13T04:59:59Z
1757,92.09138,73.17028,2016-11-13T05:59:59Z
1758,92.79831,73.71765,2016-11-13T06:59:59Z
1759,91.95311,73.06674,2016-11-13T07:59:59Z
1760,92.789856,73.731255,2016-11-13T08:59:59Z
1761,92.257935,73.31374,2016-11-13T09:59:59Z
1762,91.43572,72.688324,2016-11-13T10:59:59Z
1763,93.61046,74.35633,2016-11-13T11:59:59Z
1764,91.60112,72.77641,2016-11-13T12:59:59Z
1765,92.869736,73.774704,2016-11-13T13:59:59Z
1766,91.4346,72.63429,2016-11-13T14:59:59Z
1767,92.34375,73.366776,2016-11-13T15:59:59Z
1768,92.54627,73.50525,2016-11-13T16:59:59Z
1769,93.037445,73.897194,2016-11-13T17:59:59Z
1770,91.950874,73.02192,2016-11-13T18:59:59Z
1771,92.45653,73.44686,2016-11-13T19:59:59Z
1772,92.529366,73.50219,2016-11-13T20:59:59Z
1773,92.87315,73.778786,2016-11-13T21:59:59Z
1774,91.921425,73.03958,2016-11-13T22:59:59Z
1775,89.96805,71.49946,2016-11-13T23:59:59Z
1776,89.79028,71.39096,2016-11-14T00:59:59Z
1777,94.130035,74.71313,2016-11-14T01:59:59Z
1778,93.22771,74.002464,2016-11-14T02:59:59Z
1779,92.42822,73.40756,2016-11-14T03:59:59Z
1780,90.99156,72.317825,2016-11-14T04:59:59Z
1781,92.13411,73.18091,2016-11-14T05:59:59Z
1782,84.760765,67.34855,2016-11-14T06:59:59Z
1783,93.83471,74.51292,2016-11-14T07:59:59Z
1784,91.56874,72.73154,2016-11-14T08:59:59Z
1785,93.34735,74.1292,2016-11-14T09:59:59Z
1786,92.25041,73.29011,2016-11-14T10:59:59Z
1787,92.51371,73.48227,2016-11-14T11:59:59Z
1788,93.22122,74.03964,2016-11-14T12:59:59Z
1789,93.5756,74.30557,2016-11-14T13:59:59Z
1790,94.0502,74.68523,2016-11-14T14:59:59Z
1791,93.917854,74.582985,2016-11-14T15:59:59Z
1792,94.885635,75.31801,2016-11-14T16:59:59Z
1793,93.78118,74.48234,2016-11-14T17:59:59Z
1794,94.18884,74.78531,2016-11-14T18:59:59Z
1795,94.69302,75.177,2016-11-14T19:59:59Z
1796,94.43978,74.977234,2016-11-14T20:59:59Z
1797,93.73588,74.45172,2016-11-14T21:59:59Z
1798,93.82244,74.511086,2016-11-14T22:59:59Z
1799,94.20324,74.78743,2016-11-14T23:59:59Z
1800,93.639755,74.364,2016-11-15T00:59:59Z
1801,93.44994,74.21506,2016-11-15T01:59:59Z
1802,93.51153,74.26818,2016-11-15T02:59:59Z
1803,93.431694,74.207664,2016-11-15T03:59:59Z
1804,94.01139,74.64852,2016-11-15T04:59:59Z
1805,94.12747,74.739265,2016-11-15T05:59:59Z
1806,93.970566,74.62447,2016-11-15T06:59:59Z
1807,94.095245,74.721664,2016-11-15T07:59:59Z
1808,93.87134,74.54338,2016-11-15T08:59:59Z
1809,93.812225,74.49312,2016-11-15T09:59:59Z
1810,94.19386,74.78889,2016-11-15T10:59:59Z
1811,94.067,74.70268,2016-11-15T11:59:59Z
1812,94.18103,74.79387,2016-11-15T12:59:59Z
1813,93.7911,74.50476,2016-11-15T13:59:59Z
1814,93.747635,74.4688,2016-11-15T14:59:59Z
1815,93.733696,74.45044,2016-11-15T15:59:59Z
1816,93.42241,74.2029,2016-11-15T16:59:59Z
1817,92.89806,73.76937,2016-11-15T17:59:59Z
1818,94.40366,74.96453,2016-11-15T18:59:59Z
1819,94.73763,75.214615,2016-11-15T19:59:59Z
1820,94.78555,75.24503,2016-11-15T20:59:59Z
1821,94.86647,75.307915,2016-11-15T21:59:59Z
1822,94.5592,75.071396,2016-11-15T22:59:59Z
1823,93.57457,74.30585,2016-11-15T23:59:59Z
1824,91.35331,72.58918,2016-11-16T00:59:59Z
1825,96.25082,76.347595,2016-11-16T01:59:59Z
1826,95.7783,76.01437,2016-11-16T02:59:59Z
1827,94.93756,75.34919,2016-11-16T03:59:59Z
1828,93.81305,74.49865,2016-11-16T04:59:59Z
1829,93.88271,74.54449,2016-11-16T05:59:59Z
1830,94.13895,74.74125,2016-11-16T06:59:59Z
1831,94.610825,75.11468,2016-11-16T07:59:59Z
1832,94.54487,75.06252,2016-11-16T08:59:59Z
1833,94.637146,75.1326,2016-11-16T09:59:59Z
1834,94.5977,75.09648,2016-11-16T10:59:59Z
1835,94.25276,74.83763,2016-11-16T11:59:59Z
1836,94.735985,75.20501,2016-11-16T12:59:59Z
1837,95.29556,75.645256,2016-11-16T13:59:59Z
1838,94.833275,75.28428,2016-11-16T14:59:59Z
1839,93.51964,74.25848,2016-11-16T15:59:59Z
1840,93.880905,74.551765,2016-11-16T16:59:59Z
1841,94.17822,74.773346,2016-11-16T17:59:59Z
1842,93.637596,74.3624,2016-11-16T18:59:59Z
1843,93.2288,74.036415,2016-11-16T19:59:59Z
1844,93.413574,74.20488,2016-11-16T20:59:59Z
1845,93.26496,74.07899,2016-11-16T21:59:59Z
1846,93.76848,74.47073,2016-11-16T22:59:59Z
1847,93.82055,74.497505,2016-11-16T23:59:59Z
1848,93.370384,74.153076,2016-11-17T00:59:59Z
1849,93.680016,74.39225,2016-11-17T01:59:59Z
1850,93.40683,74.18017,2016-11-17T02:59:59Z
1851,92.88635,73.77918,2016-11-17T03:59:59Z
1852,92.277596,73.32145,2016-11-17T04:59:59Z
1853,91.5772,72.7776,2016-11-17T05:59:59Z
1854,91.25673,72.526245,2016-11-17T06:59:59Z
1855,91.097885,72.40135,2016-11-17T07:59:59Z
1856,92.778915,73.70961,2016-11-17T08:59:59Z
1857,92.05972,73.14484,2016-11-17T09:59:59Z
1858,91.88459,73.01895,2016-11-17T10:59:59Z
1859,92.20421,73.2693,2016-11-17T11:59:59Z
1860,91.55368,72.758995,2016-11-17T12:59:59Z
1861,93.16163,74.0162,2016-11-17T13:59:59Z
1862,92.33669,73.377945,2016-11-17T14:59:59Z
1863,93.7637,74.4725,2016-11-17T15:59:59Z
1864,93.71826,74.418564,2016-11-17T16:59:59Z
1865,93.290565,74.10293,2016-11-17T17:59:59Z
1866,93.63281,74.35612,2016-11-17T18:59:59Z
1867,92.53796,73.532646,2016-11-17T19:59:59Z
1868,94.716125,75.19112,2016-11-17T20:59:59Z
1869,93.41673,74.19725,2016-11-17T21:59:59Z
1870,93.36343,74.164536,2016-11-17T22:59:59Z
1871,93.00905,73.8934,2016-11-17T23:59:59Z
1872,93.079994,73.92865,2016-11-18T00:59:59Z
1873,91.84627,72.95175,2016-11-18T01:59:59Z
1874,91.91562,73.04045,2016-11-18T02:59:59Z
1875,93.11887,73.976135,2016-11-18T03:59:59Z
1876,92.99859,73.877335,2016-11-18T04:59:59Z
1877,92.55754,73.54567,2016-11-18T05:59:59Z
1878,92.4483,73.46028,2016-11-18T06:59:59Z
1879,92.91029,73.81123,2016-11-18T07:59:59Z
1880,92.61534,73.58954,2016-11-18T08:59:59Z
1881,92.58989,73.57823,2016-11-18T09:59:59Z
1882,93.595604,74.34597,2016-11-18T10:59:59Z
1883,94.13866,74.754005,2016-11-18T11:59:59Z
1884,94.01236,74.66417,2016-11-18T12:59:59Z
1885,94.50218,75.041245,2016-11-18T13:59:59Z
1886,94.93687,75.38826,2016-11-18T14:59:59Z
1887,90.76124,72.0712,2016-11-18T15:59:59Z
1888,93.499275,74.26881,2016-11-18T16:59:59Z
1889,93.93227,74.5834,2016-11-18T17:59:59Z
1890,94.151085,74.74684,2016-11-18T18:59:59Z
1891,93.90285,74.55989,2016-11-18T19:59:59Z
1892,94.758095,75.20205,2016-11-18T20:59:59Z
1893,95.272804,75.59416,2016-11-18T21:59:59Z
1894,95.33507,75.672615,2016-11-18T22:59:59Z
1895,95.3845,75.70825,2016-11-18T23:59:59Z
1896,95.7225,75.96715,2016-11-19T00:59:59Z
1897,95.35474,75.68093,2016-11-19T01:59:59Z
1898,95.412476,75.72399,2016-11-19T02:59:59Z
1899,94.837234,75.28528,2016-11-19T03:59:59Z
1900,94.986786,75.38979,2016-11-19T04:59:59Z
1901,95.17868,75.54381,2016-11-19T05:59:59Z
1902,95.766014,75.99127,2016-11-19T06:59:59Z
1903,95.48135,75.772995,2016-11-19T07:59:59Z
1904,94.979324,75.405174,2016-11-19T08:59:59Z
1905,95.32508,75.66734,2016-11-19T09:59:59Z
1906,95.51223,75.81371,2016-11-19T10:59:59Z
1907,95.28292,75.63945,2016-11-19T11:59:59Z
1908,94.663284,75.144516,2016-11-19T12:59:59Z
1909,94.67024,75.178085,2016-11-19T13:59:59Z
1910,94.35077,74.91899,2016-11-19T14:59:59Z
1911,91.58769,72.762436,2016-11-19T15:59:59Z
1912,93.33166,74.12371,2016-11-19T16:59:59Z
1913,94.44581,74.96701,2016-11-19T17:59:59Z
1914,94.07304,74.68263,2016-11-19T18:59:59Z
1915,93.87521,74.53526,2016-11-19T19:59:59Z
