,rougher.output.recovery,final.output.recovery,date
1232,82.6573,66.18408,2016-10-22T08:59:59Z
1233,81.708534,65.36746,2016-10-22T09:59:59Z
1234,80.98465,64.793976,2016-10-22T10:59:59Z
1235,81.37751,65.0853,2016-10-22T11:59:59Z
1236,81.1631,64.889114,2016-10-22T12:59:59Z
1237,79.921265,63.782024,2016-10-22T13:59:59Z
1238,81.86842,65.73324,2016-10-22T14:59:59Z
1239,82.13987,65.775505,2016-10-22T15:59:59Z
1240,84.20155,67.56912,2016-10-22T16:59:59Z
1241,82.39799,65.99033,2016-10-22T17:59:59Z
1242,82.31719,65.94798,2016-10-22T18:59:59Z
1243,83.71577,67.066696,2016-10-22T19:59:59Z
1244,83.92471,67.28938,2016-10-22T20:59:59Z
1245,82.369896,66.01408,2016-10-22T21:59:59Z
1246,82.29413,65.963165,2016-10-22T22:59:59Z
1247,82.50467,66.15204,2016-10-22T23:59:59Z
1248,83.54226,66.98306,2016-10-23T00:59:59Z
1249,82.14552,65.78917,2016-10-23T01:59:59Z
1250,82.069824,65.73029,2016-10-23T02:59:59Z
1251,82.503586,66.067764,2016-10-23T03:59:59Z
1252,81.461464,65.175026,2016-10-23T04:59:59Z
1253,81.57796,65.27912,2016-10-23T05:59:59Z
1254,83.30995,66.770256,2016-10-23T06:59:59Z
1255,84.57155,67.81056,2016-10-23T07:59:59Z
1256,84.19225,67.5129,2016-10-23T08:59:59Z
1257,83.779945,67.12512,2016-10-23T09:59:59Z
1258,83.19297,66.610725,2016-10-23T10:59:59Z
1259,83.36855,66.761955,2016-10-23T11:59:59Z
1260,80.61452,64.37366,2016-10-23T12:59:59Z
1261,81.464905,65.43034,2016-10-23T13:59:59Z
1262,87.89699,70.68531,2016-10-23T14:59:59Z
1263,83.844734,67.30618,2016-10-23T15:59:59Z
1264,82.30679,66.03893,2016-10-23T16:59:59Z
1265,82.26174,66.02428,2016-10-23T17:59:59Z
1266,83.569885,67.12681,2016-10-23T18:59:59Z
1267,85.045746,68.389946,2016-10-23T19:59:59Z
1268,84.609344,67.95387,2016-10-23T20:59:59Z
1269,84.59523,67.957115,2016-10-23T21:59:59Z
1270,84.83462,68.17465,2016-10-23T22:59:59Z
1271,86.04261,69.21239,2016-10-23T23:59:59Z
1272,84.75191,68.065926,2016-10-24T00:59:59Z
1273,85.004196,68.20026,2016-10-24T01:59:59Z
1274,85.006424,68.299576,2016-10-24T02:59:59Z
1275,84.93248,68.23006,2016-10-24T03:59:59Z
1276,84.394264,67.792595,2016-10-24T04:59:59Z
1277,84.49305,67.865105,2016-10-24T05:59:59Z
1278,86.99253,69.92106,2016-10-24T06:59:59Z
1279,84.56535,67.905914,2016-10-24T07:59:59Z
1280,84.5991,67.96631,2016-10-24T08:59:59Z
1281,85.235985,68.50085,2016-10-24T09:59:59Z
1282,85.567215,68.78388,2016-10-24T10:59:59Z
1283,84.60736,67.97951,2016-10-24T11:59:59Z
1284,86.09746,69.29508,2016-10-24T12:59:59Z
1285,82.65992,66.30551,2016-10-24T13:59:59Z
1286,82.940796,66.46219,2016-10-24T14:59:59Z
1287,83.22765,66.841675,2016-10-24T15:59:59Z
1288,81.76771,65.49017,2016-10-24T16:59:59Z
1289,82.34507,66.032036,2016-10-24T17:59:59Z
1290,83.03352,66.53042,2016-10-24T18:59:59Z
1291,84.95686,68.09076,2016-10-24T19:59:59Z
1292,86.73114,69.73287,2016-10-24T20:59:59Z
1293,82.756035,66.46086,2016-10-24T21:59:59Z
1294,82.25374,65.951546,2016-10-24T22:59:59Z
1295,84.43552,67.706955,2016-10-24T23:59:59Z
1296,86.52,69.582115,2016-10-25T00:59:59Z
1297,85.00221,68.25217,2016-10-25T01:59:59Z
1298,85.26434,68.47754,2016-10-25T02:59:59Z
1299,85.49855,68.66659,2016-10-25T03:59:59Z
1300,85.82406,68.9593,2016-10-25T04:59:59Z
1301,85.439545,68.616104,2016-10-25T05:59:59Z
1302,84.68369,67.93714,2016-10-25T06:59:59Z
1303,85.02489,68.248024,2016-10-25T07:59:59Z
1304,86.23794,69.31055,2016-10-25T08:59:59Z
1305,85.92879,69.03292,2016-10-25T09:59:59Z
1306,83.34294,66.77941,2016-10-25T10:59:59Z
1307,83.48017,66.8984,2016-10-25T11:59:59Z
1308,83.48256,66.96968,2016-10-25T12:59:59Z
1309,85.18704,68.372505,2016-10-25T13:59:59Z
1310,85.046135,68.272446,2016-10-25T14:59:59Z
1311,85.285934,68.46883,2016-10-25T15:59:59Z
1312,85.74591,68.86144,2016-10-25T16:59:59Z
1313,84.84462,68.10912,2016-10-25T17:59:59Z
1314,82.74577,66.23331,2016-10-25T18:59:59Z
1315,83.007256,66.73097,2016-10-25T19:59:59Z
1316,90.3696,72.91438,2016-10-25T20:59:59Z
1317,90.0957,72.71201,2016-10-25T21:59:59Z
1318,84.32099,67.77368,2016-10-25T22:59:59Z
1319,85.14842,68.49853,2016-10-25T23:59:59Z
1320,85.16506,68.47634,2016-10-26T00:59:59Z
1321,85.90433,69.08843,2016-10-26T01:59:59Z
1322,85.29409,68.5168,2016-10-26T02:59:59Z
1323,85.04372,68.285965,2016-10-26T03:59:59Z
1324,83.925766,67.427185,2016-10-26T04:59:59Z
1325,83.86181,67.28761,2016-10-26T05:59:59Z
1326,85.36601,68.60479,2016-10-26T06:59:59Z
1327,84.65234,67.99626,2016-10-26T07:59:59Z
1328,84.38737,67.71146,2016-10-26T08:59:59Z
1329,81.99999,65.66371,2016-10-26T09:59:59Z
1330,83.84094,67.4708,2016-10-26T10:59:59Z
1331,83.75274,67.23163,2016-10-26T11:59:59Z
1332,86.668465,69.81381,2016-10-26T12:59:59Z
1333,84.12206,67.606705,2016-10-26T13:59:59Z
1334,83.767296,67.299034,2016-10-26T14:59:59Z
1335,85.15412,68.482414,2016-10-26T15:59:59Z
1336,84.87086,68.20981,2016-10-26T16:59:59Z
1337,85.329834,68.61853,2016-10-26T17:59:59Z
1338,84.68788,68.07214,2016-10-26T18:59:59Z
1339,85.00575,68.32702,2016-10-26T19:59:59Z
1340,84.24104,67.64713,2016-10-26T20:59:59Z
1341,85.91231,69.0018,2016-10-26T21:59:59Z
1342,87.933044,70.77891,2016-10-26T22:59:59Z
1343,87.941605,70.804596,2016-10-26T23:59:59Z
1344,88.06644,70.86922,2016-10-27T00:59:59Z
1345,88.67903,71.439026,2016-10-27T01:59:59Z
1346,88.904884,71.60061,2016-10-27T02:59:59Z
1347,87.42245,70.34538,2016-10-27T03:59:59Z
1348,86.521225,69.51764,2016-10-27T04:59:59Z
1349,87.534775,70.390175,2016-10-27T05:59:59Z
1350,87.101524,70.02167,2016-10-27T06:59:59Z
1351,88.23447,71.00949,2016-10-27T07:59:59Z
1352,87.79165,70.63483,2016-10-27T08:59:59Z
1353,88.10811,70.90854,2016-10-27T09:59:59Z
1354,85.08964,68.286705,2016-10-27T10:59:59Z
1355,85.78611,68.90314,2016-10-27T11:59:59Z
1356,85.16962,68.33384,2016-10-27T12:59:59Z
1357,85.580086,68.73949,2016-10-27T13:59:59Z
1358,85.30042,68.45715,2016-10-27T14:59:59Z
1359,85.5754,68.7399,2016-10-27T15:59:59Z
1360,85.71636,68.847115,2016-10-27T16:59:59Z
1361,84.788376,67.978325,2016-10-27T17:59:59Z
1362,83.54036,66.87347,2016-10-27T18:59:59Z
1363,85.03669,68.264755,2016-10-27T19:59:59Z
1364,85.64663,68.818504,2016-10-27T20:59:59Z
1365,84.945045,68.18372,2016-10-27T21:59:59Z
1366,85.229294,68.44712,2016-10-27T22:59:59Z
1367,82.81474,66.383125,2016-10-27T23:59:59Z
1368,83.54884,67.0078,2016-10-28T00:59:59Z
1369,82.837555,66.36129,2016-10-28T01:59:59Z
1370,82.81035,66.35344,2016-10-28T02:59:59Z
1371,82.82834,66.35437,2016-10-28T03:59:59Z
1372,83.0517,66.54892,2016-10-28T04:59:59Z
1373,83.16237,66.64813,2016-10-28T05:59:59Z
1374,83.84314,67.222244,2016-10-28T06:59:59Z
1375,82.55442,66.12046,2016-10-28T07:59:59Z
1376,81.15747,64.91414,2016-10-28T08:59:59Z
1377,80.8556,64.65458,2016-10-28T09:59:59Z
1378,82.07109,65.67623,2016-10-28T10:59:59Z
1379,81.72622,65.38146,2016-10-28T11:59:59Z
1380,81.44437,65.11603,2016-10-28T12:59:59Z
1381,80.70178,64.492134,2016-10-28T13:59:59Z
1382,80.93731,64.721176,2016-10-28T14:59:59Z
1383,82.25773,65.80722,2016-10-28T15:59:59Z
1384,82.504776,65.99987,2016-10-28T16:59:59Z
1385,82.12381,65.6349,2016-10-28T17:59:59Z
1386,80.35079,64.231834,2016-10-28T18:59:59Z
1387,83.686874,67.01677,2016-10-28T19:59:59Z
1388,79.55602,63.44009,2016-10-28T20:59:59Z
1389,79.50552,63.367214,2016-10-28T21:59:59Z
1390,86.7328,69.528076,2016-10-28T22:59:59Z
1391,83.293144,66.89489,2016-10-28T23:59:59Z
1392,80.91652,64.807205,2016-10-29T00:59:59Z
1393,81.25328,65.12533,2016-10-29T01:59:59Z
1394,81.29506,65.133736,2016-10-29T02:59:59Z
1395,82.68256,66.29867,2016-10-29T03:59:59Z
1396,85.85333,68.992455,2016-10-29T04:59:59Z
1397,85.264854,68.47491,2016-10-29T05:59:59Z
1398,85.91069,69.02841,2016-10-29T06:59:59Z
1399,87.002556,69.97759,2016-10-29T07:59:59Z
1400,85.719795,68.89001,2016-10-29T08:59:59Z
1401,87.06741,70.11531,2016-10-29T09:59:59Z
1402,86.55357,69.57416,2016-10-29T10:59:59Z
1403,87.53206,70.47551,2016-10-29T11:59:59Z
1404,86.09777,69.28813,2016-10-29T12:59:59Z
1405,85.57584,68.77861,2016-10-29T13:59:59Z
1406,83.125465,66.7144,2016-10-29T14:59:59Z
1407,84.35059,67.72025,2016-10-29T15:59:59Z
1408,84.22182,67.55597,2016-10-29T16:59:59Z
1409,85.60491,68.76157,2016-10-29T17:59:59Z
1410,85.08246,68.34628,2016-10-29T18:59:59Z
1411,84.92647,68.207954,2016-10-29T19:59:59Z
1412,85.18525,68.480576,2016-10-29T20:59:59Z
1413,83.09131,66.66838,2016-10-29T21:59:59Z
1414,81.40301,65.17653,2016-10-29T22:59:59Z
1415,81.51682,65.269196,2016-10-29T23:59:59Z
1416,81.90428,65.56566,2016-10-30T00:59:59Z
1417,82.50786,66.15155,2016-10-30T01:59:59Z
1418,82.273994,65.95333,2016-10-30T02:59:59Z
1419,82.22931,65.886086,2016-10-30T03:59:59Z
1420,81.57785,65.33548,2016-10-30T04:59:59Z
1421,81.310036,65.09294,2016-10-30T05:59:59Z
1422,81.05784,64.86759,2016-10-30T06:59:59Z
1423,82.02924,65.7239,2016-10-30T07:59:59Z
1424,83.01053,66.54723,2016-10-30T08:59:59Z
1425,83.80119,67.207214,2016-10-30T09:59:59Z
1426,81.63612,65.38193,2016-10-30T10:59:59Z
1427,82.41977,66.05948,2016-10-30T11:59:59Z
1428,83.14091,66.56132,2016-10-30T12:59:59Z
1429,85.14234,68.4023,2016-10-30T13:59:59Z
1430,84.096085,67.47197,2016-10-30T14:59:59Z
1431,82.76008,66.31118,2016-10-30T15:59:59Z
1432,81.016945,64.83472,2016-10-30T16:59:59Z
1433,82.02411,65.64714,2016-10-30T17:59:59Z
1434,80.763626,64.63181,2016-10-30T18:59:59Z
1435,80.34064,64.27951,2016-10-30T19:59:59Z
1436,81.059906,64.912926,2016-10-30T20:59:59Z
1437,80.80798,64.70102,2016-10-30T21:59:59Z
1438,80.44416,64.40506,2016-10-30T22:59:59Z
1439,80.79386,64.709015,2016-10-30T23:59:59Z
1440,81.2532,65.07355,2016-10-31T00:59:59Z
1441,81.09605,64.921165,2016-10-31T01:59:59Z
1442,81.94719,65.61084,2016-10-31T02:59:59Z
1443,81.290535,65.06907,2016-10-31T03:59:59Z
1444,81.222244,65.00368,2016-10-31T04:59:59Z
1445,82.79297,66.33725,2016-10-31T05:59:59Z
1446,81.37618,65.15542,2016-10-31T06:59:59Z
1447,81.278496,65.06903,2016-10-31T07:59:59Z
1448,80.93796,64.80254,2016-10-31T08:59:59Z
1449,80.66134,64.56545,2016-10-31T09:59:59Z
1450,82.92179,66.45717,2016-10-31T10:59:59Z
1451,84.19653,67.451294,2016-10-31T11:59:59Z
1452,80.71364,64.47706,2016-10-31T12:59:59Z
1453,87.02027,70.000946,2016-10-31T13:59:59Z
1454,84.37186,67.63208,2016-10-31T14:59:59Z
1455,87.37679,70.27895,2016-10-31T15:59:59Z
1456,85.73088,68.84112,2016-10-31T16:59:59Z
1457,84.94009,68.1476,2016-10-31T17:59:59Z
1458,84.616005,67.87282,2016-10-31T18:59:59Z
1459,83.64548,66.96529,2016-10-31T19:59:59Z
1460,84.218094,67.49464,2016-10-31T20:59:59Z
1461,84.65334,67.908936,2016-10-31T21:59:59Z
1462,84.626915,67.87383,2016-10-31T22:59:59Z
1463,84.333755,67.62348,2016-10-31T23:59:59Z
1464,85.30579,68.46908,2016-11-01T00:59:59Z
1465,85.69079,68.82354,2016-11-01T01:59:59Z
1466,82.82026,66.43196,2016-11-01T02:59:59Z
1467,82.48798,65.99286,2016-11-01T03:59:59Z
1468,81.8083,65.47109,2016-11-01T04:59:59Z
1469,83.95231,67.329216,2016-11-01T05:59:59Z
1470,83.8897,67.29326,2016-11-01T06:59:59Z
1471,82.91577,66.51421,2016-11-01T07:59:59Z
1472,82.23109,65.89023,2016-11-01T08:59:59Z
1473,81.03048,64.846436,2016-11-01T09:59:59Z
1474,81.8006,65.43692,2016-11-01T10:59:59Z
1475,77.88589,61.526314,2016-11-01T11:59:59Z
1476,77.55484,61.1476,2016-11-01T12:59:59Z
1477,78.47493,62.208923,2016-11-01T13:59:59Z
1478,77.673615,61.317795,2016-11-01T14:59:59Z
1479,77.80598,61.472668,2016-11-01T15:59:59Z
1480,78.832375,62.65235,2016-11-01T16:59:59Z
1481,78.6795,62.472775,2016-11-01T17:59:59Z
1482,80.09121,63.855904,2016-11-01T18:59:59Z
1483,83.03913,66.53563,2016-11-01T19:59:59Z
1484,79.978,63.941666,2016-11-01T20:59:59Z
1485,78.9175,62.732132,2016-11-01T21:59:59Z
1486,79.898224,63.803635,2016-11-01T22:59:59Z
1487,79.78065,63.630905,2016-11-01T23:59:59Z
1488,80.51379,64.22071,2016-11-02T00:59:59Z
1489,80.24773,63.973568,2016-11-02T01:59:59Z
1490,80.39062,64.16925,2016-11-02T02:59:59Z
1491,80.17556,64.066696,2016-11-02T03:59:59Z
1492,79.81476,63.707687,2016-11-02T04:59:59Z
1493,79.67122,63.56895,2016-11-02T05:59:59Z
1494,80.164116,64.1397,2016-11-02T06:59:59Z
1495,79.67706,63.558796,2016-11-02T07:59:59Z
1496,80.381546,64.308655,2016-11-02T08:59:59Z
1497,79.909424,63.839504,2016-11-02T09:59:59Z
1498,79.87138,63.801674,2016-11-02T10:59:59Z
1499,79.95611,63.897137,2016-11-02T11:59:59Z
1500,80.10328,64.03263,2016-11-02T12:59:59Z
1501,80.0958,63.980488,2016-11-02T13:59:59Z
1502,80.23993,64.228546,2016-11-02T14:59:59Z
1503,81.816216,65.55017,2016-11-02T15:59:59Z
1504,82.03181,65.77528,2016-11-02T16:59:59Z
1505,79.68028,63.551575,2016-11-02T17:59:59Z
1506,79.25231,63.096905,2016-11-02T18:59:59Z
1507,80.753525,64.82999,2016-11-02T19:59:59Z
1508,80.43366,64.344635,2016-11-02T20:59:59Z
1509,83.20532,66.851776,2016-11-02T21:59:59Z
1510,81.21465,65.10258,2016-11-02T22:59:59Z
1511,81.193634,65.09093,2016-11-02T23:59:59Z
1512,82.268364,65.98083,2016-11-03T00:59:59Z
1513,83.72038,67.18001,2016-11-03T01:59:59Z
1514,84.39896,67.74039,2016-11-03T02:59:59Z
1515,85.43138,68.58,2016-11-03T03:59:59Z
1516,84.16663,67.53756,2016-11-03T04:59:59Z
1517,83.73734,67.13823,2016-11-03T05:59:59Z
1518,82.119354,65.725624,2016-11-03T06:59:59Z
1519,83.212524,66.66401,2016-11-03T07:59:59Z
1520,81.822464,65.47712,2016-11-03T08:59:59Z
1521,82.69477,66.143135,2016-11-03T09:59:59Z
1522,83.58598,66.99274,2016-11-03T10:59:59Z
1523,81.866554,65.565254,2016-11-03T11:59:59Z
1524,82.08613,65.7078,2016-11-03T12:59:59Z
1525,82.47132,66.02335,2016-11-03T13:59:59Z
1526,82.03909,65.73536,2016-11-03T14:59:59Z
1527,82.95001,66.52366,2016-11-03T15:59:59Z
1528,80.561554,64.43943,2016-11-03T16:59:59Z
1529,78.71126,62.45997,2016-11-03T17:59:59Z
1530,80.51938,64.54646,2016-11-03T18:59:59Z
1531,80.05674,64.02758,2016-11-03T19:59:59Z
1532,81.6475,65.40986,2016-11-03T20:59:59Z
1533,82.418144,66.131996,2016-11-03T21:59:59Z
1534,81.61843,65.42058,2016-11-03T22:59:59Z
1535,81.256836,65.09774,2016-11-03T23:59:59Z
1536,82.23364,65.923386,2016-11-04T00:59:59Z
1537,82.10006,65.75121,2016-11-04T01:59:59Z
1538,82.181114,65.810814,2016-11-04T02:59:59Z
1539,83.59695,66.98787,2016-11-04T03:59:59Z
1540,84.201065,67.51344,2016-11-04T04:59:59Z
1541,83.9547,67.292465,2016-11-04T05:59:59Z
1542,83.323074,66.8163,2016-11-04T06:59:59Z
1543,85.15535,68.37175,2016-11-04T07:59:59Z
1544,85.37854,68.50931,2016-11-04T08:59:59Z
1545,85.03966,68.22271,2016-11-04T09:59:59Z
1546,85.61479,68.74591,2016-11-04T10:59:59Z
1547,86.30158,69.34556,2016-11-04T11:59:59Z
1548,86.66931,69.6483,2016-11-04T12:59:59Z
1549,85.39253,68.52263,2016-11-04T13:59:59Z
1550,84.735695,67.948944,2016-11-04T14:59:59Z
1551,83.36062,66.77839,2016-11-04T15:59:59Z
1552,86.32079,69.43602,2016-11-04T16:59:59Z
1553,84.31994,67.65729,2016-11-04T17:59:59Z
1554,82.74312,66.46496,2016-11-04T18:59:59Z
1555,79.09623,62.911667,2016-11-04T19:59:59Z
1556,82.42008,65.97339,2016-11-04T20:59:59Z
1557,82.36414,66.05764,2016-11-04T21:59:59Z
1558,83.956314,67.434105,2016-11-04T22:59:59Z
1559,85.57284,68.8236,2016-11-04T23:59:59Z
1560,85.37953,68.62586,2016-11-05T00:59:59Z
1561,84.10162,67.50259,2016-11-05T01:59:59Z
1562,81.63875,65.424095,2016-11-05T02:59:59Z
1563,83.794304,67.243324,2016-11-05T03:59:59Z
1564,84.374306,67.73058,2016-11-05T04:59:59Z
1565,86.40554,69.466286,2016-11-05T05:59:59Z
1566,88.5563,71.18694,2016-11-05T06:59:59Z
1567,87.29676,70.29338,2016-11-05T07:59:59Z
1568,88.18841,71.032906,2016-11-05T08:59:59Z
1569,83.67266,66.926476,2016-11-05T09:59:59Z
1570,87.66195,70.677704,2016-11-05T10:59:59Z
1571,86.148674,69.204575,2016-11-05T11:59:59Z
1572,88.959564,71.69867,2016-11-05T12:59:59Z
1573,85.57484,68.71404,2016-11-05T13:59:59Z
1574,85.38226,68.640625,2016-11-05T14:59:59Z
1575,86.88948,69.8893,2016-11-05T15:59:59Z
1576,87.07725,70.02141,2016-11-05T16:59:59Z
1577,87.00815,70.06024,2016-11-05T17:59:59Z
1578,84.66049,67.97111,2016-11-05T18:59:59Z
1579,85.98009,69.074936,2016-11-05T19:59:59Z
1580,82.60819,66.220894,2016-11-05T20:59:59Z
1581,86.92561,70.02818,2016-11-05T21:59:59Z
1582,83.30034,66.844246,2016-11-05T22:59:59Z
1583,87.96919,70.8821,2016-11-05T23:59:59Z
1584,85.21427,68.46615,2016-11-06T00:59:59Z
1585,86.684845,69.66299,2016-11-06T01:59:59Z
1586,85.173485,68.47643,2016-11-06T02:59:59Z
1587,84.138,67.556526,2016-11-06T03:59:59Z
1588,81.777405,65.42205,2016-11-06T04:59:59Z
1589,87.92328,70.604034,2016-11-06T05:59:59Z
1590,84.45832,67.735954,2016-11-06T06:59:59Z
1591,85.12907,68.36027,2016-11-06T07:59:59Z
1592,87.14449,70.09801,2016-11-06T08:59:59Z
1593,87.11991,70.05918,2016-11-06T09:59:59Z
1594,84.062355,67.417206,2016-11-06T10:59:59Z
1595,79.171684,62.9884,2016-11-06T11:59:59Z
1596,80.20096,64.18104,2016-11-06T12:59:59Z
1597,78.27381,61.98333,2016-11-06T13:59:59Z
1598,80.44994,64.40408,2016-11-06T14:59:59Z
1599,79.89179,63.83359,2016-11-06T15:59:59Z
1600,78.85288,62.666,2016-11-06T16:59:59Z
1601,80.14036,64.11947,2016-11-06T17:59:59Z
1602,79.532486,63.43497,2016-11-06T18:59:59Z
1603,79.4677,63.32153,2016-11-06T19:59:59Z
1604,79.7334,63.66163,2016-11-06T20:59:59Z
1605,83.531525,67.00307,2016-11-06T21:59:59Z
1606,83.47299,66.88464,2016-11-06T22:59:59Z
1607,82.3292,65.87321,2016-11-06T23:59:59Z
1608,83.543625,66.889595,2016-11-07T00:59:59Z
1609,83.20194,66.58897,2016-11-07T01:59:59Z
1610,85.75898,68.89904,2016-11-07T02:59:59Z
1611,84.67816,67.858086,2016-11-07T03:59:59Z
1612,85.291885,68.42423,2016-11-07T04:59:59Z
1613,85.08656,68.29485,2016-11-07T05:59:59Z
1614,86.04857,69.15978,2016-11-07T06:59:59Z
1615,87.15743,70.13124,2016-11-07T07:59:59Z
1616,85.55178,68.71916,2016-11-07T08:59:59Z
1617,85.99617,69.11831,2016-11-07T09:59:59Z
1618,85.01992,68.25115,2016-11-07T10:59:59Z
1619,84.260056,67.61459,2016-11-07T11:59:59Z
1620,81.65013,65.38178,2016-11-07T12:59:59Z
1621,83.6911,67.08826,2016-11-07T13:59:59Z
1622,83.22344,66.79116,2016-11-07T14:59:59Z
1623,85.540405,68.70436,2016-11-07T15:59:59Z
1624,84.79272,68.10519,2016-11-07T16:59:59Z
1625,81.64894,65.44852,2016-11-07T17:59:59Z
1626,81.1023,64.967354,2016-11-07T18:59:59Z
1627,82.0333,65.91365,2016-11-07T19:59:59Z
1628,83.652275,67.290474,2016-11-07T20:59:59Z
1629,81.64178,65.52313,2016-11-07T21:59:59Z
1630,80.796394,64.82016,2016-11-07T22:59:59Z
1631,80.846085,64.83941,2016-11-07T23:59:59Z
1632,80.87645,64.848785,2016-11-08T00:59:59Z
1633,80.51983,64.53552,2016-11-08T01:59:59Z
1634,80.2564,64.23845,2016-11-08T02:59:59Z
1635,81.8429,65.69654,2016-11-08T03:59:59Z
1636,80.752075,64.613914,2016-11-08T04:59:59Z
1637,80.22277,64.211845,2016-11-08T05:59:59Z
1638,79.86572,63.80244,2016-11-08T06:59:59Z
1639,80.40552,64.37809,2016-11-08T07:59:59Z
1640,80.39296,64.35911,2016-11-08T08:59:59Z
1641,81.13041,64.98642,2016-11-08T09:59:59Z
1642,83.49347,66.96794,2016-11-08T10:59:59Z
1643,84.805016,68.13219,2016-11-08T11:59:59Z
1644,85.442184,68.65329,2016-11-08T12:59:59Z
1645,84.88111,68.140724,2016-11-08T13:59:59Z
1646,82.94466,66.42491,2016-11-08T14:59:59Z
1647,82.27099,65.83656,2016-11-08T15:59:59Z
1648,83.88719,67.29741,2016-11-08T16:59:59Z
1649,84.735214,68.00842,2016-11-08T17:59:59Z
1650,83.96614,67.358246,2016-11-08T18:59:59Z
1651,85.621635,68.75266,2016-11-08T19:59:59Z
1652,83.56025,67.021706,2016-11-08T20:59:59Z
1653,83.36749,66.86275,2016-11-08T21:59:59Z
1654,81.73088,65.5375,2016-11-08T22:59:59Z
1655,82.47732,66.20384,2016-11-08T23:59:59Z
1656,84.73247,68.136024,2016-11-09T00:59:59Z
1657,85.11755,68.51059,2016-11-09T01:59:59Z
1658,86.133484,69.32586,2016-11-09T02:59:59Z
1659,85.83232,69.037384,2016-11-09T03:59:59Z
1660,85.37397,68.6909,2016-11-09T04:59:59Z
1661,85.60634,68.86213,2016-11-09T05:59:59Z
1662,87.07657,70.10165,2016-11-09T06:59:59Z
1663,86.97688,69.98776,2016-11-09T07:59:59Z
1664,87.38964,70.308624,2016-11-09T08:59:59Z
1665,87.13134,70.06614,2016-11-09T09:59:59Z
1666,86.52476,69.562454,2016-11-09T10:59:59Z
1667,85.29107,68.51297,2016-11-09T11:59:59Z
1668,86.0904,69.23743,2016-11-09T12:59:59Z
1669,84.959816,68.327,2016-11-09T13:59:59Z
1670,85.92293,69.048355,2016-11-09T14:59:59Z
1671,86.23818,69.35565,2016-11-09T15:59:59Z
1672,84.927284,68.26905,2016-11-09T16:59:59Z
1673,84.66938,68.04687,2016-11-09T17:59:59Z
1674,83.55364,67.03846,2016-11-09T18:59:59Z
1675,83.76347,67.30764,2016-11-09T19:59:59Z
1676,84.776344,68.18563,2016-11-09T20:59:59Z
1677,85.42283,68.65115,2016-11-09T21:59:59Z
1678,83.472496,67.060394,2016-11-09T22:59:59Z
1679,83.98059,67.488686,2016-11-09T23:59:59Z
1680,84.142334,67.57285,2016-11-10T00:59:59Z
1681,83.97107,67.442345,2016-11-10T01:59:59Z
1682,84.33282,67.75321,2016-11-10T02:59:59Z
1683,85.62511,68.83101,2016-11-10T03:59:59Z
1684,84.967186,68.26349,2016-11-10T04:59:59Z
1685,84.391785,67.78537,2016-11-10T05:59:59Z
1686,84.620384,67.986084,2016-11-10T06:59:59Z
1687,84.78113,68.092995,2016-11-10T07:59:59Z
1688,82.69889,66.32817,2016-11-10T08:59:59Z
1689,81.25768,65.095406,2016-11-10T09:59:59Z
1690,80.40245,64.36178,2016-11-10T10:59:59Z
1691,79.25733,63.106304,2016-11-10T11:59:59Z
1692,79.08708,62.913483,2016-11-10T12:59:59Z
1693,79.72185,63.629757,2016-11-10T13:59:59Z
1694,80.32953,64.339676,2016-11-10T14:59:59Z
1695,78.815765,62.61225,2016-11-10T15:59:59Z
1696,82.40969,65.56321,2016-11-10T16:59:59Z
1697,78.75167,62.290283,2016-11-10T17:59:59Z
1698,77.100586,60.65326,2016-11-10T18:59:59Z
1699,78.70402,62.478275,2016-11-10T19:59:59Z
1700,78.05962,61.759403,2016-11-10T20:59:59Z
1701,79.05147,62.891632,2016-11-10T21:59:59Z
1702,78.4276,62.180023,2016-11-10T22:59:59Z
1703,79.9654,63.634468,2016-11-10T23:59:59Z
1704,79.74682,63.671406,2016-11-11T00:59:59Z
1705,79.11188,62.945194,2016-11-11T01:59:59Z
1706,79.30829,63.159992,2016-11-11T02:59:59Z
1707,79.39609,63.2555,2016-11-11T03:59:59Z
1708,79.870544,63.739292,2016-11-11T04:59:59Z
1709,80.00497,63.818207,2016-11-11T05:59:59Z
1710,79.91555,63.78053,2016-11-11T06:59:59Z
1711,79.71809,63.593185,2016-11-11T07:59:59Z
1712,79.53944,63.40007,2016-11-11T08:59:59Z
1713,77.921326,61.554676,2016-11-11T09:59:59Z
1714,78.351135,62.06306,2016-11-11T10:59:59Z
1715,79.81703,63.752403,2016-11-11T11:59:59Z
1716,82.3741,66.11604,2016-11-11T12:59:59Z
1717,82.41423,66.24184,2016-11-11T13:59:59Z
1718,80.63723,64.47173,2016-11-11T14:59:59Z
1719,80.97292,64.9311,2016-11-11T15:59:59Z
1720,80.091995,64.058685,2016-11-11T16:59:59Z
1721,80.4694,64.4186,2016-11-11T17:59:59Z
1722,80.93274,64.81937,2016-11-11T18:59:59Z
1723,81.3076,65.09051,2016-11-11T19:59:59Z
1724,82.19473,65.88832,2016-11-11T20:59:59Z
1725,83.86409,67.32936,2016-11-11T21:59:59Z
1726,83.32109,66.87147,2016-11-11T22:59:59Z
1727,84.64909,67.99744,2016-11-11T23:59:59Z
1728,86.28535,69.33903,2016-11-12T00:59:59Z
1729,86.62808,69.63987,2016-11-12T01:59:59Z
1730,86.89669,69.87521,2016-11-12T02:59:59Z
