date,rougher.output.recovery,final.output.recovery,Origin of data
6/17/2018 14:59:59,87.04810936,68.61416242,all_train
6/17/2018 15:59:59,87.0221298,68.64246467,all_train
6/17/2018 23:59:59,87.22888037,69.76943594,all_train
6/18/2018 0:59:59,87.55908425,69.06579744,all_train
6/18/2018 7:59:59,88.46019415,71.51365057,all_train
6/18/2018 8:59:59,87.49523943,70.10330214,all_train
6/18/2018 9:59:59,88.09973283,68.35418054,all_train
6/18/2018 10:59:59,88.73670769,68.79230301,all_train
6/18/2018 11:59:59,88.48422812,68.10849348,all_train
6/18/2018 12:59:59,89.43996013,67.7365395,all_train
6/18/2018 13:59:59,89.13243362,70.54831054,all_train
6/18/2018 14:59:59,87.53771892,66.05620733,all_train
6/18/2018 15:59:59,87.17010132,68.03697336,all_train
6/18/2018 16:59:59,86.76606299,68.79774943,all_train
6/18/2018 17:59:59,85.82632856,65.65313572,all_train
6/18/2018 18:59:59,84.86780872,63.07319139,all_train
6/18/2018 19:59:59,84.907279,65.49283316,all_train
6/18/2018 20:59:59,85.87501883,66.71361039,all_train
6/18/2018 21:59:59,85.20162306,65.72394038,all_train
6/18/2018 22:59:59,85.31983898,65.20749642,all_train
6/21/2018 6:59:59,90.86678313,81.50086461,all_train
6/30/2018 10:59:59,92.57300177,72.64909603,all_train
6/30/2018 11:59:59,95.86075581,77.35045907,all_train
6/30/2018 12:59:59,94.09002844,72.71256765,all_train
6/30/2018 13:59:59,94.43200465,65.01709445,all_train
6/30/2018 14:59:59,94.55728788,66.9123736,all_train
6/30/2018 15:59:59,93.37111255,67.59322221,all_train
6/30/2018 16:59:59,94.70431154,69.97516306,all_train
6/30/2018 17:59:59,95.17138441,66.89053651,all_train
6/30/2018 20:59:59,94.19339604,66.02917911,all_train
6/30/2018 21:59:59,88.65991624,64.44032313,all_train
6/30/2018 22:59:59,84.54743794,62.22375858,all_train
6/30/2018 23:59:59,81.94730848,62.46442387,all_train
7/1/2018 0:59:59,78.24994563,61.05323471,all_train
7/1/2018 1:59:59,78.59273486,62.57886205,all_train
7/1/2018 2:59:59,82.31523495,66.87515114,all_train
7/1/2018 3:59:59,83.18197446,66.46831363,all_train
7/1/2018 4:59:59,82.74188013,65.42845895,all_train
7/1/2018 5:59:59,84.06582306,66.16712,all_train
7/1/2018 6:59:59,85.07488951,66.82457824,all_train
7/1/2018 7:59:59,84.59025176,68.1060289,all_train
7/1/2018 8:59:59,85.13838472,67.64050294,all_train
7/1/2018 9:59:59,84.1577221,65.95499193,all_train
7/1/2018 10:59:59,81.98400183,64.19694251,all_train
7/1/2018 11:59:59,80.91915796,63.38233424,all_train
7/1/2018 12:59:59,78.12482458,61.73125626,all_train
7/1/2018 13:59:59,78.83855642,63.43884994,all_train
7/1/2018 14:59:59,81.31964017,63.93509808,all_train
7/1/2018 15:59:59,82.3823882,64.98503288,all_train
7/1/2018 16:59:59,81.40176216,62.43588417,all_train
7/1/2018 17:59:59,78.26109148,60.60138316,all_train
7/1/2018 18:59:59,77.51070318,60.82830045,all_train
7/1/2018 19:59:59,81.16812136,63.79455474,all_train
7/1/2018 20:59:59,87.68587354,67.05160435,all_train
7/1/2018 21:59:59,92.13770361,69.74931137,all_train
7/1/2018 22:59:59,94.38594445,71.57935216,all_train
7/1/2018 23:59:59,94.15739848,70.86883254,all_train
7/2/2018 0:59:59,93.98591812,71.32658699,all_train
7/2/2018 1:59:59,95.16012856,70.66469923,all_train
7/2/2018 2:59:59,95.9355437,72.82957738,all_train
7/2/2018 3:59:59,96.44142286,73.31628581,all_train
7/2/2018 4:59:59,96.27363678,74.61149914,all_train
7/2/2018 5:59:59,95.32027889,70.15284435,all_train
7/2/2018 7:59:59,95.33508316,73.99055999,all_train
7/2/2018 8:59:59,96.56415523,72.48545287,all_train
7/2/2018 10:59:59,89.75268417,65.2153664,all_train
7/2/2018 13:59:59,94.57423402,70.86051988,all_train
7/2/2018 14:59:59,92.29994474,69.79073588,all_train
7/2/2018 15:59:59,93.36333563,67.40445056,all_train
7/2/2018 16:59:59,93.27200024,63.06651496,all_train
7/2/2018 23:59:59,95.36672895,74.1608811,all_train
7/3/2018 15:59:59,92.03709483,75.21161556,all_train
7/3/2018 16:59:59,93.02516495,76.87776674,all_train
7/3/2018 17:59:59,92.18830016,75.26337439,all_train
7/3/2018 19:59:59,92.85707242,75.30848725,all_train
7/3/2018 20:59:59,94.80877142,75.7088987,all_train
7/3/2018 21:59:59,95.36620371,76.91468649,all_train
7/3/2018 22:59:59,95.42711933,76.28231823,all_train
7/3/2018 23:59:59,95.43003939,73.42809537,all_train
7/4/2018 0:59:59,94.83301377,72.478222,all_train
7/4/2018 1:59:59,95.77227523,77.55715044,all_train
7/4/2018 2:59:59,95.66803047,77.58590524,all_train
7/4/2018 3:59:59,94.5715881,72.6048691,all_train
7/4/2018 4:59:59,95.22575656,74.87543946,all_train
7/4/2018 5:59:59,96.10718107,77.90835402,all_train
7/4/2018 6:59:59,94.69896477,72.87831092,all_train
7/4/2018 7:59:59,94.86691654,75.09365283,all_train
7/4/2018 8:59:59,94.28979281,75.02273301,all_train
7/4/2018 9:59:59,95.42188402,77.19291307,all_train
7/4/2018 10:59:59,94.76428245,76.32981876,all_train
7/4/2018 11:59:59,93.2589848,74.34250219,all_train
7/4/2018 12:59:59,92.4526231,74.09027234,all_train
7/4/2018 13:59:59,91.42249692,71.94393455,all_train
7/4/2018 14:59:59,91.43186637,69.3922147,all_train
7/4/2018 15:59:59,92.21677926,70.66791646,all_train
7/4/2018 16:59:59,93.54667781,70.22892,all_train
7/4/2018 17:59:59,92.06457462,64.66906667,all_train
7/4/2018 18:59:59,94.17339891,71.97121279,all_train
7/4/2018 19:59:59,93.63472866,72.47021769,all_train
7/4/2018 20:59:59,93.51368407,71.66918741,all_train
7/4/2018 21:59:59,93.59646838,72.32076951,all_train
7/4/2018 22:59:59,93.56409346,71.53197981,all_train
7/4/2018 23:59:59,93.30644244,70.62203519,all_train
7/5/2018 0:59:59,93.65085148,73.68175692,all_train
7/5/2018 1:59:59,93.89398853,75.01951793,all_train
7/5/2018 7:59:59,94.22519235,76.29923021,all_train
7/5/2018 8:59:59,91.24714242,71.97738863,all_train
7/5/2018 9:59:59,91.20288725,68.00683666,all_train
7/5/2018 10:59:59,93.18724544,68.8037692,all_train
7/5/2018 18:59:59,82.42291621,50.23964401,all_train
7/5/2018 19:59:59,90.4992145,67.2928178,all_train
7/5/2018 20:59:59,90.135066,66.86301104,all_train
7/5/2018 21:59:59,90.07114785,63.51714931,all_train
7/5/2018 22:59:59,89.05998288,61.74912425,all_train
7/5/2018 23:59:59,89.08757658,61.57161661,all_train
7/6/2018 0:59:59,90.89966342,65.57391076,all_train
7/6/2018 1:59:59,88.0294032,56.68718949,all_train
7/6/2018 9:59:59,92.73578824,50.94514489,all_train
7/6/2018 14:59:59,94.96787941,48.8250663,all_train
7/6/2018 15:59:59,94.77506179,54.55044312,all_train
7/6/2018 16:59:59,93.70030268,58.52752329,all_train
7/6/2018 17:59:59,95.13498695,73.35318334,all_train
7/6/2018 18:59:59,94.83831877,65.08036453,all_train
7/6/2018 19:59:59,96.24698996,70.5578015,all_train
7/6/2018 20:59:59,96.30334204,72.31071027,all_train
7/6/2018 21:59:59,95.30222442,74.3032234,all_train
7/7/2018 3:59:59,97.31071604,75.21293243,all_train
7/7/2018 4:59:59,94.00465043,69.95596017,all_train
7/7/2018 6:59:59,92.8882348,71.34326002,all_train
7/7/2018 10:59:59,89.78904162,72.29470008,all_train
7/7/2018 11:59:59,91.02050164,77.23672599,all_train
7/7/2018 12:59:59,90.61358978,76.50790991,all_train
7/7/2018 16:59:59,87.10509166,69.21359634,all_train
7/7/2018 18:59:59,91.29172121,76.6007707,all_train
7/7/2018 19:59:59,91.58810343,76.23308822,all_train
7/7/2018 20:59:59,91.18076537,75.35368165,all_train
7/7/2018 21:59:59,91.32674101,75.29187167,all_train
7/7/2018 22:59:59,88.52187503,70.12914202,all_train
7/7/2018 23:59:59,88.48511606,69.01857095,all_train
7/8/2018 1:59:59,89.52266896,74.58209033,all_train
7/8/2018 2:59:59,89.85556752,74.25255566,all_train
7/8/2018 3:59:59,89.64263433,75.50942969,all_train
7/8/2018 4:59:59,88.99638282,72.42699099,all_train
7/8/2018 5:59:59,90.46197441,75.31093044,all_train
7/8/2018 6:59:59,89.93106952,75.56683784,all_train
7/8/2018 7:59:59,90.90115515,77.30995184,all_train
7/8/2018 8:59:59,91.09859511,76.91610575,all_train
7/8/2018 9:59:59,89.9123191,73.57644899,all_train
7/8/2018 10:59:59,88.21550066,72.01511899,all_train
7/8/2018 11:59:59,87.99784302,72.16396866,all_train
7/8/2018 12:59:59,87.73221292,71.914108,all_train
7/8/2018 13:59:59,87.70183718,73.87733485,all_train
7/8/2018 17:59:59,86.51352539,73.15607364,all_train
7/8/2018 18:59:59,87.99997437,73.44486427,all_train
7/8/2018 23:59:59,86.68214271,67.87778733,all_train
7/9/2018 0:59:59,88.60595817,69.70791629,all_train
7/9/2018 1:59:59,87.15309523,67.88776456,all_train
7/9/2018 2:59:59,85.51235642,69.68100757,all_train
7/9/2018 3:59:59,88.04548727,73.09712716,all_train
7/9/2018 4:59:59,88.94043679,74.19117866,all_train
7/9/2018 5:59:59,88.79409792,76.15335191,all_train
7/9/2018 6:59:59,87.16309413,73.70974251,all_train
7/9/2018 7:59:59,86.77167338,69.30139219,all_train
7/9/2018 8:59:59,88.43339421,71.39821624,all_train
7/9/2018 9:59:59,92.13776569,75.53015609,all_train
7/9/2018 10:59:59,90.77957843,73.40895003,all_train
7/9/2018 11:59:59,91.69584965,75.99493007,all_train
7/9/2018 12:59:59,93.38380472,79.50238731,all_train
7/9/2018 13:59:59,90.15295491,77.94817622,all_train
7/9/2018 14:59:59,86.84688399,75.2445797,all_train
7/9/2018 15:59:59,85.53375753,71.64160411,all_train
7/9/2018 16:59:59,85.53375753,71.64160411,all_train
7/9/2018 17:59:59,85.53375753,71.64160411,all_train
7/9/2018 18:59:59,89.83056255,74.24450881,all_train
7/9/2018 19:59:59,89.16958577,74.61121073,all_train
7/9/2018 20:59:59,86.6253067,73.69425438,all_train
7/9/2018 21:59:59,86.28558663,69.42694425,all_train
7/9/2018 22:59:59,86.18533038,67.6293887,all_train
7/9/2018 23:59:59,91.48562343,74.70178944,all_train
7/10/2018 0:59:59,94.52616535,79.00967566,all_train
7/10/2018 1:59:59,96.52858868,82.78735202,all_train
7/10/2018 2:59:59,97.17672639,84.05794845,all_train
7/10/2018 3:59:59,96.84358804,82.849627,all_train
7/10/2018 4:59:59,95.43938149,81.44456875,all_train
7/10/2018 5:59:59,93.77606621,78.88229797,all_train
7/10/2018 6:59:59,90.28883022,74.14363262,all_train
7/10/2018 7:59:59,89.1467145,70.11238419,all_train
7/10/2018 8:59:59,91.63470235,70.620428,all_train
7/10/2018 9:59:59,95.58396401,77.71249915,all_train
7/10/2018 10:59:59,95.87291834,79.27464176,all_train
7/10/2018 11:59:59,94.10858483,75.39568871,all_train
7/10/2018 12:59:59,94.10601137,75.86734697,all_train
7/10/2018 13:59:59,94.87261542,75.47427521,all_train
7/10/2018 14:59:59,93.2868111,74.16729591,all_train
7/10/2018 15:59:59,93.80121268,76.23110785,all_train
7/10/2018 16:59:59,94.85319864,77.75239469,all_train
7/10/2018 17:59:59,95.16823154,76.02274999,all_train
7/10/2018 18:59:59,95.44721925,76.22407936,all_train
7/10/2018 19:59:59,93.22522971,71.83259208,all_train
7/10/2018 20:59:59,95.30839214,73.07974914,all_train
7/10/2018 21:59:59,97.48588394,80.86069202,all_train
7/10/2018 22:59:59,96.76126205,81.05972235,all_train
7/10/2018 23:59:59,95.51855116,80.76190639,all_train
7/11/2018 0:59:59,92.74346216,77.4873607,all_train
7/11/2018 1:59:59,93.08898784,78.00163001,all_train
7/11/2018 2:59:59,93.99967088,78.71573124,all_train
7/11/2018 3:59:59,93.14351849,73.69963833,all_train
7/11/2018 4:59:59,93.78222571,75.00400482,all_train
7/11/2018 5:59:59,93.88797132,76.40454715,all_train
7/11/2018 6:59:59,93.43516478,77.09494915,all_train
7/11/2018 7:59:59,94.00064254,76.40354466,all_train
7/11/2018 8:59:59,95.28532607,76.18309445,all_train
7/11/2018 9:59:59,94.46265812,75.40942034,all_train
7/11/2018 10:59:59,93.01196765,72.14618439,all_train
7/11/2018 11:59:59,94.29018125,74.96120291,all_train
7/11/2018 12:59:59,94.22974265,76.82660517,all_train
7/11/2018 13:59:59,92.88737127,73.28083204,all_train
7/11/2018 14:59:59,92.43627595,72.29985309,all_train
7/11/2018 15:59:59,92.96346355,71.00975226,all_train
7/11/2018 16:59:59,93.36377152,68.83733929,all_train
7/11/2018 17:59:59,94.19190061,68.2486484,all_train
7/11/2018 18:59:59,93.76803092,68.17810959,all_train
7/11/2018 19:59:59,93.7489977,67.00227611,all_train
7/11/2018 20:59:59,94.6049795,70.02893937,all_train
7/11/2018 21:59:59,96.75253057,76.26334867,all_train
7/11/2018 22:59:59,97.50888959,76.17692278,all_train
7/11/2018 23:59:59,97.25161776,73.25489227,all_train
7/12/2018 0:59:59,96.66684732,57.89874283,all_train
7/12/2018 1:59:59,97.3014965,68.96121374,all_train
7/12/2018 2:59:59,97.2505509,63.14944115,all_train
7/12/2018 3:59:59,96.45914829,65.89865743,all_train
7/12/2018 4:59:59,96.20603719,69.03003129,all_train
7/12/2018 5:59:59,96.03335164,62.5286907,all_train
7/12/2018 6:59:59,95.95925379,54.77319344,all_train
7/12/2018 7:59:59,96.01551606,55.80549464,all_train
7/12/2018 8:59:59,96.28481087,61.76943353,all_train
7/12/2018 9:59:59,95.19852555,65.47033043,all_train
7/12/2018 10:59:59,95.43333301,66.2962531,all_train
7/12/2018 11:59:59,95.18322736,61.50610561,all_train
7/12/2018 12:59:59,95.83009357,58.41111555,all_train
7/12/2018 13:59:59,95.78506733,64.18415627,all_train
7/12/2018 14:59:59,96.63373524,67.98298236,all_train
7/12/2018 15:59:59,96.45337987,70.8897611,all_train
7/12/2018 16:59:59,93.75312336,64.03253704,all_train
7/12/2018 17:59:59,91.78742116,56.78441769,all_train
7/12/2018 18:59:59,94.0404564,57.72372005,all_train
7/12/2018 19:59:59,95.49116415,58.47597077,all_train
7/12/2018 20:59:59,96.30469846,66.08208032,all_train
7/12/2018 21:59:59,94.28789732,60.45321744,all_train
7/12/2018 22:59:59,92.90897834,58.99902148,all_train
7/12/2018 23:59:59,94.17654104,63.98306503,all_train
7/13/2018 0:59:59,93.09274796,64.94748256,all_train
7/13/2018 1:59:59,92.62311789,64.19295723,all_train
7/13/2018 2:59:59,92.40772065,66.17505271,all_train
7/13/2018 3:59:59,92.1254764,62.18427716,all_train
7/13/2018 4:59:59,92.78565101,66.98568279,all_train
7/13/2018 5:59:59,91.71847408,68.32523933,all_train
7/13/2018 6:59:59,89.07865987,57.09430651,all_train
7/13/2018 7:59:59,90.78959675,61.14705199,all_train
7/13/2018 8:59:59,91.49812251,66.20149188,all_train
7/13/2018 9:59:59,90.3813476,67.77576189,all_train
7/13/2018 10:59:59,89.84832534,66.23122304,all_train
7/13/2018 11:59:59,90.99246638,69.198761,all_train
7/13/2018 12:59:59,91.74350199,68.88414725,all_train
7/13/2018 13:59:59,90.56242528,68.92432713,all_train
7/13/2018 14:59:59,89.97094494,69.32741626,all_train
7/13/2018 15:59:59,91.28534595,71.5082528,all_train
7/13/2018 16:59:59,89.776585,70.43872131,all_train
7/13/2018 17:59:59,89.78598612,70.95133763,all_train
7/13/2018 18:59:59,91.79078642,72.96292322,all_train
7/13/2018 19:59:59,92.33997433,72.95082078,all_train
7/13/2018 20:59:59,91.55922792,73.54092059,all_train
7/13/2018 21:59:59,91.10646915,69.48655536,all_train
7/13/2018 22:59:59,91.27883688,70.92782325,all_train
7/13/2018 23:59:59,90.17808586,69.91141926,all_train
7/14/2018 0:59:59,90.04321246,71.16655158,all_train
7/14/2018 1:59:59,90.59322108,73.81715038,all_train
7/14/2018 2:59:59,89.92038316,71.91853974,all_train
7/14/2018 3:59:59,90.46035948,74.05676363,all_train
7/14/2018 4:59:59,92.02709445,74.37757238,all_train
7/14/2018 5:59:59,90.20016007,74.48663201,all_train
7/15/2018 0:59:59,90.59500945,73.4550753,all_train
7/15/2018 1:59:59,88.98004824,73.25837827,all_train
7/15/2018 20:59:59,83.59677274,60.25974765,all_train
7/16/2018 16:59:59,84.09773932,67.91886036,all_train
7/16/2018 17:59:59,87.12335744,69.53125755,all_train
7/16/2018 18:59:59,89.28813423,70.43225584,all_train
7/16/2018 19:59:59,89.81064446,69.31332276,all_train
7/16/2018 20:59:59,83.91653986,61.41921352,all_train
7/16/2018 21:59:59,86.99797375,66.00848069,all_train
7/16/2018 22:59:59,89.36667496,72.37058051,all_train
7/16/2018 23:59:59,90.33356234,73.27340785,all_train
7/17/2018 0:59:59,89.82416822,72.62331966,all_train
7/17/2018 1:59:59,87.20131992,69.02438161,all_train
7/17/2018 2:59:59,88.76913993,69.28648888,all_train
7/17/2018 3:59:59,92.98751118,75.50634604,all_train
7/17/2018 4:59:59,94.13724984,75.72067673,all_train
7/17/2018 5:59:59,93.08174293,69.04429034,all_train
7/17/2018 6:59:59,91.70744196,60.23961061,all_train
7/17/2018 7:59:59,90.74210221,57.00091217,all_train
7/17/2018 8:59:59,93.55405777,62.29071855,all_train
7/17/2018 9:59:59,91.92434007,67.72259783,all_train
7/17/2018 10:59:59,91.70103023,68.36818799,all_train
7/17/2018 11:59:59,91.0270075,65.12089083,all_train
7/17/2018 12:59:59,90.19048442,63.69870713,all_train
7/17/2018 13:59:59,90.58401334,68.93497569,all_train
7/17/2018 14:59:59,90.5672818,68.91835799,all_train
7/17/2018 15:59:59,90.37425269,66.0479543,all_train
7/17/2018 16:59:59,90.43126885,67.62960033,all_train
7/17/2018 17:59:59,90.75207919,69.15745464,all_train
7/17/2018 18:59:59,90.89883998,70.09091525,all_train
7/17/2018 19:59:59,89.96428359,69.54730149,all_train
7/17/2018 20:59:59,86.84349137,67.47685318,all_train
7/17/2018 21:59:59,85.71132761,64.75178397,all_train
7/17/2018 22:59:59,85.28483475,64.74298162,all_train
7/17/2018 23:59:59,84.66450743,62.36040262,all_train
7/18/2018 0:59:59,85.63886082,63.0894619,all_train
7/18/2018 1:59:59,88.83609437,66.6220311,all_train
7/18/2018 2:59:59,91.36899418,72.01225823,all_train
7/18/2018 3:59:59,92.73680539,74.40967867,all_train
7/18/2018 4:59:59,93.49233157,73.90535494,all_train
